...1,UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact,HM.diagnose,LM.diagnose,best.flux,model,quality.check,HM.score,LM.score,RMSE.lim,MAE.lim,SE.lim,g.limit,g.reverse,k.ratio.lim,p.val.lim,MDF.lim,warn.nb.obs,gastype,dataset
25,HD1_C_NEE_19jul,-0.507181344,2042.745027,2034.407926,-0.030206886,0.180129697,0.225519029,-33.06159464,0.002845118,-0.560966662,0.99135832,5.21E-287,-0.651889975,2043.118305,2022.355492,-0.038825493,0.122947564,0.155527168,-237.6034326,0.009458836,-1.450986599,0.995889976,0.001869953,2042.7358,2034.6176,0.036368786,0.6,16.79025605,278,0.050344809,1,1.285319309,NA,NA,-0.651889975,HM,NA,0,4,0.6,0.6,0.035985609,2,0.5,1,0.05,0.036,60,CH4,20240719_CO2
26,HD1_C_RE_19jul,-0.317010361,2040.906512,2035.465403,-0.018892738,0.173469921,0.209554895,-77.05011438,0.002487888,-0.784797002,0.982569999,1.22E-254,-0.44530305,2041.246778,2030.403846,-0.026538546,0.119665146,0.154833231,-249.917739,0.009473042,-2.127324823,0.990484532,0.002447543,2041.2197,2035.7083,0.034836295,0.6,16.77948197,289,0.031487897,1,1.404695573,NA,NA,-0.44530305,HM,NA,0,4,0.6,0.6,0.035294118,2,0.5,1,0.05,0.035,60,CH4,20240719_CO2
27,HD1_F_NEE_19jul,-0.508667087,2048.737171,2039.900756,-0.030261695,0.134766736,0.17543947,-182.3292366,0.002043839,-0.401802916,0.995307833,0,-0.51492924,2048.755468,1697.058198,-0.030634244,0.135738814,0.176953815,-175.2369067,0.008313217,-1.614438644,0.99522707,8.71E-05,2048.4221,2039.921,0.034421042,0.6,16.80894228,293,0.050436159,1,1.012310908,NA,NA,-0.51492924,HM,AICc,1,3,0.6,0.6,0.035052374,2,0.5,1,0.05,0.034,60,CH4,20240719_CO2
28,HD1_F_RE_19jul,-0.388772899,2041.694469,2035.443395,-0.023152128,0.148099356,0.183718799,-143.182562,0.002404401,-0.618458877,0.989777908,5.69E-270,-0.487914864,2041.947065,2025.080643,-0.029056211,0.116864846,0.1473402,-260.720945,0.009128978,-1.871018632,0.993425313,0.001722725,2042.2361,2035.4576,0.037178086,0.6,16.79210226,271,0.03858688,1,1.255012542,NA,NA,-0.487914864,HM,NA,0,4,0.6,0.6,0.036447404,2,0.5,1,0.05,0.037,60,CH4,20240719_CO2
29,HD2_C_NEE_19jul,-0.678761125,2019.509612,2013.759471,-0.040781146,0.121658653,0.149989027,-129.6503955,0.005147141,-0.758314059,0.991956687,9.86E-149,-0.722213656,2019.569761,1970.584466,-0.043391849,0.119698202,0.14756256,-132.1643546,0.021153962,-2.929044831,0.992214825,8.86E-04,2019.4843,2013.8796,0.070326733,0.6,16.64399351,142,0.067968576,1,1.064017413,NA,NA,-0.722213656,HM,NA,0,4,0.6,0.6,0.050350881,2,0.5,1,0.05,0.07,60,CH4,20240719_CO2
30,HD2_C_RE_19jul,-0.483797362,2026.424665,2018.225491,-0.029075085,0.213482308,0.256576121,39.25851394,0.003117543,-0.644390301,0.98842532,2.43E-274,-0.677259523,2026.931824,2010.473335,-0.040701706,0.112118829,0.144390504,-284.079245,0.009017122,-1.331413124,0.996334327,0.002472992,2027.0129,2018.6062,0.035278274,0.6,16.63958569,283,0.048458474,1,1.39988263,NA,NA,-0.677259523,HM,NA,0,4,0.6,0.6,0.035666298,2,0.5,1,0.05,0.035,60,CH4,20240719_CO2
31,HD2_F_NEE_19jul,-0.426711,2026.842316,2020.371216,-0.025678967,0.165684033,0.203903937,-80.51449996,0.00292832,-0.686253679,0.988270855,1.52E-244,-0.50705229,2027.037353,2005.154451,-0.030513812,0.151566747,0.186666164,-123.1431506,0.012181337,-2.402382716,0.990170162,0.001394413,2027.1448,2020.2373,0.039408237,0.6,16.61714014,253,0.042798279,1,1.188280335,NA,NA,-0.50705229,HM,NA,0,4,0.6,0.6,0.037721677,2,0.5,1,0.05,0.039,60,CH4,20240719_CO2
32,HD2_F_RE_19jul,-0.276708609,2023.721841,2020.909005,-0.016643995,0.142946422,0.18078217,-92.97355476,0.004725146,-1.707625376,0.953021283,1.05E-113,-0.369531983,2023.869319,2017.564911,-0.022227312,0.131095828,0.168128495,-115.5475661,0.021765427,-5.8899982,0.959367587,0.003525678,2023.7592,2021.1385,0.058676936,0.6,16.62513176,170,0.027739992,1,1.335455313,NA,NA,-0.369531983,HM,NA,0,4,0.6,0.6,0.046017899,2,0.5,1,0.05,0.059,60,CH4,20240719_CO2
33,CD1_C_NEE_19jul,0.125080152,351.8231712,353.3783426,0.007512905,0.202666193,0.254633248,27.33677585,0.004919198,3.932836496,0.757193098,1.86E-65,0.126589657,351.8200185,414.8508856,0.007603573,0.202580652,0.254667333,29.471855,0.019819857,15.65677446,0.757128552,1.21E-04,352.48563,353.12424,0.032016742,0.4,16.64870599,208,0.018782263,1,1.012068306,NA,NA,0.126589657,HM,AICc | Intercept,1,3,0.4,0.4,0.02773501,2,0.5,1,0.05,0.032,60,N2O,20240719_CO2
34,CD1_C_RE_19jul,0.113959936,350.9020645,352.8188136,0.006845532,0.182390039,0.235259483,-9.721101523,0.002890527,2.536441634,0.847274547,4.50E-116,0.12293613,350.8773691,364.4098879,0.007384729,0.182089397,0.234992181,-8.301724965,0.012204621,9.927610852,0.847621403,5.46E-04,351.26263,352.56076,0.023697288,0.4,16.64734483,281,0.017113831,1,1.078766229,NA,NA,0.12293613,HM,AICc | Intercept,1,3,0.4,0.4,0.023861999,2,0.5,1,0.05,0.024,60,N2O,20240719_CO2
35,CD1_F_NEE_19jul,7.828212275,384.4466992,463.8658482,0.469935793,1.546645603,1.87531844,702.3683626,0.049112683,0.627380566,0.99339175,2.89E-185,7.883131938,384.3515348,5545.843748,0.473232678,1.569171861,1.898927183,708.7198148,0.199591873,2.531885481,0.993225746,9.17E-05,388.99435,464.38205,0.039195403,0.4,16.65804648,170,1.174839481,1,1.007015607,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),7.828212275,LM,MAE | SE | AICc,3,1,0.4,0.4,0.0306786,2,0.5,1,0.05,0.039,60,N2O,20240719_CO2
36,CD1_F_RE_19jul,8.346319389,344.7246366,402.344497,0.501042265,0.992496049,1.148413194,367.5124542,0.053507562,0.641091711,0.995295558,9.78E-135,9.434768409,343.513876,605.8481189,0.566383517,0.766119732,1.010915243,340.0727157,0.205713993,2.180382008,0.996354633,0.002159015,344.93491,400.87067,0.057441086,0.4,16.65791487,116,1.252605661,1,1.13041066,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),9.434768409,HM,SE,1,3,0.4,0.4,0.037139068,2,0.5,1,0.05,0.057,60,N2O,20240719_CO2
37,CD2_C_NEE_19jul,0.133390598,342.8032057,343.5808996,0.008017464,0.170938117,0.220911656,-11.5912398,0.013260454,9.941071081,0.508086348,1.11E-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.16125,343.58701,0.067908188,0.4,16.63750598,98,0.020043659,1,NA,HM.flux is NA,NA,0.133390598,LM,HM.flux is NA,NA,NA,0.4,0.4,0.040406102,2,0.5,1,0.05,0.068,60,N2O,20240719_CO2
38,CD2_C_RE_19jul,0.107553298,342.9262489,344.3558003,0.006468558,0.195487736,0.250640144,21.73954628,0.004384273,4.076372475,0.731078156,6.91E-65,0.110179833,342.9204844,373.1817259,0.006626525,0.195377929,0.250628222,23.79266666,0.017821175,16.17462495,0.731103738,2.19E-04,342.93954,344.33038,0.029958721,0.4,16.62709037,222,0.016171395,1,1.024420779,NA,NA,0.110179833,HM,AICc,1,3,0.4,0.4,0.026846242,2,0.5,1,0.05,0.03,60,N2O,20240719_CO2
39,CD2_F_NEE_19jul,0.281277171,343.4674741,346.1238553,0.016919626,0.232365129,0.289800447,63.15460504,0.008457124,3.006687101,0.875611465,1.02E-72,0.424054286,343.2627919,347.9295986,0.025508077,0.228145535,0.276707524,50.65104689,0.043802423,10.32943756,0.886597093,0.005465852,343.48511,346.02316,0.042086871,0.4,16.62431412,158,0.042299064,1,1.507602927,NA,NA,0.424054286,HM,NA,0,4,0.4,0.4,0.031822291,2,0.5,1,0.05,0.042,60,N2O,20240719_CO2
40,CD2_F_RE_19jul,0.140814328,343.6793187,344.340438,0.008475889,0.152168766,0.188397449,-33.22154164,0.015641903,11.1081758,0.506462858,1.19E-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.88943,344.24945,0.084119077,0.4,16.6135177,79,0.021189722,1,NA,HM.flux is NA,NA,0.140814328,LM,HM.flux is NA,NA,NA,0.4,0.4,0.045003516,2,0.5,1,0.05,0.084,60,N2O,20240719_CO2
41,HD1_C_NEE_19jul,0.02898456,342.9992577,343.475709,0.001726273,0.209532301,0.256465688,38.43463732,0.003235537,11.16296816,0.22245436,5.05E-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.6398,343.34756,0.024245857,0.4,16.79025605,278,0.004315682,1,NA,HM.flux is NA,NA,0.02898456,LM,HM.flux is NA,NA,NA,0.4,0.4,0.023990406,2,0.5,1,0.05,0.024,60,N2O,20240719_CO2
42,HD1_C_RE_19jul,0.008229569,343.357181,343.4984319,4.90E-04,0.18210228,0.233574153,-14.32910081,0.00277305,33.69617882,0.026392922,0.003253207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.27158,343.08185,0.023224196,0.4,16.77948197,289,0.001226136,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.023529412,2,0.5,1,0.05,0.023,60,N2O,20240719_CO2
43,HD1_F_NEE_19jul,0.333402013,348.5904064,354.382168,0.0198348,0.208067714,0.263363738,55.72859303,0.003068142,0.920252861,0.975866278,1.35E-237,0.33651643,348.5812399,643.6449294,0.020020084,0.208593404,0.264020224,59.24334023,0.012376496,3.677828247,0.97574673,6.79E-05,349.0322,354.17435,0.022947361,0.4,16.80894228,293,0.049587001,1,1.009341326,NA,NA,0.33651643,HM,AICc,1,3,0.4,0.4,0.02336825,2,0.5,1,0.05,0.023,60,N2O,20240719_CO2
44,HD1_F_RE_19jul,0.288246162,344.5545505,349.1892569,0.017165579,0.2231614,0.280382315,85.94672359,0.003669474,1.273034857,0.95807119,1.61E-187,0.431959215,344.2021156,352.4256467,0.025723951,0.190189031,0.237918362,-1.003542467,0.01684028,3.89858101,0.969809714,0.003128091,344.42712,349.26648,0.024785391,0.4,16.79210226,271,0.042913948,1,1.498577506,NA,NA,0.431959215,HM,NA,0,4,0.4,0.4,0.02429827,2,0.5,1,0.05,0.025,60,N2O,20240719_CO2
45,HD2_C_NEE_19jul,1.206531986,353.3236782,363.5448435,0.072490535,0.19402924,0.245759077,10.58583898,0.008433661,0.699000214,0.993157527,1.20E-153,1.226515054,353.2954958,663.6280658,0.073691152,0.193644587,0.246213486,13.22852781,0.03412078,2.781929168,0.993132444,2.37E-04,353.28064,363.74393,0.046884489,0.4,16.64399351,142,0.181226336,1,1.016562402,NA,NA,1.226515054,HM,AICc,1,3,0.4,0.4,0.033567254,2,0.5,1,0.05,0.047,60,N2O,20240719_CO2
46,HD2_C_RE_19jul,0.963389187,344.7721361,361.0992103,0.057897426,0.27171498,0.342456626,202.6738194,0.004161039,0.431916765,0.994766665,8.89E-293,1.15565604,344.2510715,397.0521213,0.069452212,0.206718189,0.259460173,47.64302646,0.014429754,1.24862013,0.996995939,0.001315357,344.04294,360.8808,0.023518849,0.4,16.63958569,283,0.144743566,1,1.199573396,NA,NA,1.15565604,HM,NA,0,4,0.4,0.4,0.023777532,2,0.5,1,0.05,0.024,60,N2O,20240719_CO2
47,HD2_F_NEE_19jul,1.120083875,326.8153019,343.801446,0.067405334,0.592697043,0.727156675,562.8609456,0.010442895,0.932331511,0.978562816,1.13E-211,1.852116215,325.1640959,351.571701,0.111458181,0.251668681,0.310043457,133.5965284,0.025942917,1.400717533,0.996102762,0.004220685,324.93536,343.03128,0.026272158,0.4,16.61714014,253,0.168513334,1,1.653551361,NA,Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),1.852116215,HM,Intercept (LM),0,4,0.4,0.4,0.025147785,2,0.5,1,0.05,0.026,60,N2O,20240719_CO2
48,HD2_F_RE_19jul,0.316591186,342.3894424,345.6076972,0.019042928,0.20359888,0.254722282,23.60599774,0.006657737,2.10294442,0.930430583,2.24E-99,0.349957241,342.3343746,359.9059022,0.021049893,0.203664477,0.253504887,24.07498483,0.028493751,8.142066287,0.931093981,0.001197955,342.29706,345.74323,0.039117957,0.4,16.62513176,170,0.04760732,1,1.105391611,NA,NA,0.349957241,HM,AICc,1,3,0.4,0.4,0.0306786,2,0.5,1,0.05,0.039,60,N2O,20240719_CO2
33,CD3_C_NEE_29jul,-0.774286406,2008.907595,2002.385457,-0.045930552,0.095839719,0.120173363,-193.9934063,0.004132985,-0.533779877,0.995970311,6.06E-171,-0.826782761,2008.979805,1956.254035,-0.049044628,0.093176346,0.115699415,-202.726999,0.01666697,-2.015882679,0.99626477,9.30E-04,2008.744,2002.5966,0.070731877,0.6,16.85776395,143,0.07655092,1,1.06779966,NA,NA,-0.826782761,HM,NA,0,4,0.6,0.6,0.050174521,2,0.5,1,0.05,0.071,60,CH4,20240729_CH4
34,CD3_C_RE_29jul,-0.780858118,2006.776607,1993.043304,-0.046553571,0.169738062,0.213144513,-69.01084572,0.002440175,-0.312499184,0.997127403,0,-0.900372696,2007.115778,1952.324513,-0.053678847,0.121590134,0.151319656,-269.7604965,0.007698052,-0.854985004,0.998552172,9.80E-04,2007.1108,1993.4008,0.033999981,0.6,16.77332392,296,0.077589284,1,1.153055434,NA,NA,-0.900372696,HM,NA,0,4,0.6,0.6,0.034874292,2,0.5,1,0.05,0.034,60,CH4,20240729_CH4
35,CD3_F_NEE_29jul,45.59633437,2395.343155,2723.905491,2.715391213,2.811538141,3.330362354,645.9761835,0.144958524,0.317917057,0.998778519,7.22E-177,50.29086085,2389.862999,4220.193133,2.994963598,1.758075725,2.256727883,553.1583681,0.421286464,0.837699847,0.99943913,0.001636297,2388.2173,2721.4377,0.082582674,0.6,16.79181039,122,4.525652021,1,1.102958419,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),50.29086085,HM,SE,1,3,0.6,0.6,0.054321448,2,0.5,1,0.05,0.083,60,CH4,20240729_CH4
36,CD3_F_RE_29jul,38.71603524,2101.775428,2548.920868,2.304873404,8.621959221,10.42472664,1473.742095,0.223919306,0.578363216,0.993552248,1.42E-213,50.16135952,2081.021905,3169.038285,2.986245434,4.452672485,5.609693929,1234.150057,0.583828373,1.163900617,0.998132944,0.00274467,2079.6228,2541.8127,0.051684514,0.6,16.79746713,195,3.841455674,1,1.295622323,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),50.16135952,HM,SE,1,3,0.6,0.6,0.042966892,2,0.5,1,0.05,0.052,60,CH4,20240729_CH4
37,CD4_C_NEE_29jul,-3.593566586,2006.196048,1990.467781,-0.212544156,0.592337066,0.682420995,161.8625306,0.062378573,-1.73584019,0.978182648,1.33E-62,-5.578685413,2007.499385,1981.01157,-0.329955479,0.304726559,0.363263887,69.51834636,0.183262399,-3.2850463,0.993817819,0.012456878,2006.2329,1991.7594,0.135259106,0.6,16.90738831,75,0.354240261,1,1.552409084,Noise (HM.SE),Noise (LM.RMSE),-5.578685413,HM,SE,1,3,0.6,0.6,0.069282032,2,0.5,1,0.05,0.14,60,CH4,20240729_CH4
38,CD4_C_RE_29jul,-0.306051779,1999.696171,1996.895396,-0.018069516,0.229043579,0.271570391,42.16413886,0.008230863,-2.689369549,0.899128463,8.01E-79,-0.846912125,2000.341357,1996.979435,-0.050002298,0.113694003,0.14298239,-155.876824,0.037345479,-4.409604985,0.972037957,0.014873126,2000.309,1997.1685,0.065144093,0.6,16.93746405,156,0.03011586,1,2.767218438,Exaggerated curvature (g-fact),Intercept (LM),-0.306051779,LM,g-fact. > 2 | Intercept (LM),0,4,0.6,0.6,0.048038446,2,0.5,1,0.05,0.065,60,CH4,20240729_CH4
39,CD4_F_NEE_29jul,101.3235925,2271.519398,3989.813045,6.029100517,76.34010376,88.43315287,3381.563192,1.068172118,1.05421856,0.96929491,4.45E-217,188.0806,2057.645154,4466.990886,11.19143937,16.26464487,19.41244953,2516.278334,1.490352976,0.792401223,0.998520412,0.004645012,2092.1445,3818.3057,0.035256831,0.6,16.80575606,286,10.04850086,1,1.856236986,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE) | Intercept (LM),188.0806,HM,SE | Intercept (LM),1,3,0.6,0.6,0.035478744,2,0.5,1,0.05,0.035,60,CH4,20240729_CH4
40,CD4_F_RE_29jul,101.6312029,2402.635112,3604.41892,6.03911461,35.29204371,39.82445728,2047.490353,0.824968035,0.811727119,0.987056733,4.28E-189,151.30042,2313.183103,4466.340175,8.990551633,12.43370615,14.78693085,1653.278038,1.647495772,1.088890415,0.998215567,0.004175521,2330.603,3559.0215,0.050486475,0.6,16.82882499,200,10.06519102,1,1.488720154,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),151.30042,HM,SE,1,3,0.6,0.6,0.042426407,2,0.5,1,0.05,0.05,60,CH4,20240729_CH4
41,CG1_C_NEE_29jul,-0.955985219,2008.951499,1997.968595,-0.056612906,0.163499843,0.200704415,-66.79790758,0.004333868,-0.453340534,0.99602871,6.91E-234,-1.069559493,2009.162976,1955.057884,-0.063338711,0.139776506,0.176922502,-113.9004035,0.016583308,-1.550480225,0.996914085,0.001170661,2008.6904,1998.2808,0.051957993,0.6,16.88634776,195,0.094354843,1,1.118803379,NA,NA,-1.069559493,HM,NA,0,4,0.6,0.6,0.042966892,2,0.5,1,0.05,0.052,60,CH4,20240729_CH4
42,CG1_C_RE_29jul,-0.747981663,2009.718479,1996.930541,-0.044402563,0.225492438,0.27595772,82.05128174,0.003289121,-0.439732868,0.994461822,0,-0.755261217,2009.739504,1380.007537,-0.0448347,0.226732046,0.278802319,90.03549722,0.013374556,-1.77085173,0.994347863,7.12E-05,2009.1854,1997.2336,0.034973276,0.6,16.84546146,289,0.074004272,1,1.009732262,NA,NA,-0.755261217,HM,AICc,1,3,0.6,0.6,0.035294118,2,0.5,1,0.05,0.035,60,CH4,20240729_CH4
43,CG1_F_NEE_29jul,-1.026441173,2002.349607,1991.369346,-0.06100145,0.143752128,0.183329856,-94.33016708,0.004412851,-0.429917562,0.996684046,4.50E-224,-1.041234178,2002.376108,1623.535134,-0.061880599,0.143283735,0.184572813,-89.79244777,0.017924632,-1.721479437,0.996639335,1.63E-04,2002.3981,1991.5515,0.055778468,0.6,16.82650438,181,0.101669084,1,1.014411936,NA,NA,-1.041234178,HM,AICc,1,3,0.6,0.6,0.044597649,2,0.5,1,0.05,0.056,60,CH4,20240729_CH4
44,CG1_F_RE_29jul,-1.113975659,2006.637022,1988.6742,-0.066039787,0.229625448,0.273561906,73.0895335,0.003556902,-0.319297996,0.997234567,0,-1.301981445,2007.124588,1940.888604,-0.077185328,0.137490671,0.170948367,-181.561277,0.009976245,-0.766235602,0.998920104,0.001165308,2006.973,1989.0217,0.037073078,0.6,16.86825042,273,0.110066311,1,1.168770103,NA,NA,-1.301981445,HM,NA,0,4,0.6,0.6,0.036313652,2,0.5,1,0.05,0.037,60,CH4,20240729_CH4
45,CG2_C_NEE_29jul,-0.679766714,2008.570402,2000.846598,-0.040228149,0.1109058,0.13868327,-208.7298967,0.003043522,-0.447730311,0.996165802,6.11E-233,-0.691614904,2008.592643,1782.592498,-0.040929317,0.111118689,0.138786865,-206.3558859,0.012316521,-1.780835066,0.996160083,1.81E-04,2008.7369,2000.6495,0.052531982,0.6,16.89778763,193,0.067046915,1,1.017429789,NA,NA,-0.691614904,HM,AICc,1,3,0.6,0.6,0.043188945,2,0.5,1,0.05,0.053,60,CH4,20240729_CH4
46,CG2_C_RE_29jul,-0.708941525,2012.560933,2001.141645,-0.041828897,0.242630675,0.292496129,110.0086963,0.003800254,-0.536046194,0.992216303,4.68E-289,-0.89406118,2013.03236,1982.754913,-0.052751308,0.178833168,0.216339147,-53.21055715,0.01335714,-1.493984974,0.9957419,0.001742264,2013.2357,2001.0973,0.037113737,0.6,16.94860677,274,0.069714828,1,1.261121191,NA,NA,-0.89406118,HM,NA,0,4,0.6,0.6,0.036247326,2,0.5,1,0.05,0.037,60,CH4,20240729_CH4
47,CG2_F_NEE_29jul,-0.652709448,2014.292198,2003.950599,-0.038732578,0.11033323,0.136719799,-299.9024731,0.001825967,-0.279751893,0.997914769,0,-0.663004268,2014.319186,1681.052705,-0.039343485,0.111354002,0.137164416,-296.1010328,0.007402748,-1.116546123,0.997901199,1.18E-04,2014.3105,2004.1368,0.037727667,0.6,16.85169139,268,0.064554296,1,1.01577244,NA,NA,-0.663004268,HM,AICc,1,3,0.6,0.6,0.036650833,2,0.5,1,0.05,0.038,60,CH4,20240729_CH4
48,CG2_F_RE_29jul,-0.652375828,2012.88248,2002.003622,-0.038714796,0.103523608,0.132206995,-334.8222892,0.001635462,-0.250693277,0.998237098,0,-0.689596599,2012.984414,1909.938499,-0.040923637,0.099614753,0.123998315,-368.9171014,0.006386083,-0.926060631,0.998449218,3.97E-04,2012.8339,2002.0269,0.035852795,0.6,16.85081388,282,0.064524661,1,1.057054184,NA,NA,-0.689596599,HM,NA,0,4,0.6,0.6,0.03572948,2,0.5,1,0.05,0.036,60,CH4,20240729_CH4
49,HD3_C_NEE_29jul,-1.001460219,2006.42383,2000.581908,-0.059611448,0.120738199,0.149504074,-89.08300315,0.008923778,-0.891076676,0.992278101,1.77E-104,-1.012022637,2006.434219,1740.498647,-0.060240171,0.121447671,0.150503579,-85.59078398,0.036084821,-3.565614065,0.992175489,2.27E-04,2006.2828,2000.408,0.10181695,0.6,16.79979679,99,0.099352414,1,1.010547016,NA,NA,-1.012022637,HM,AICc,1,3,0.6,0.6,0.060302269,2,0.5,1,0.05,0.1,60,CH4,20240729_CH4
50,HD3_C_RE_29jul,-0.740495385,2003.294887,1992.478367,-0.044149059,0.146343006,0.185613366,-124.3550746,0.00280656,-0.379011153,0.996492881,9.46E-293,-0.823851258,2003.492606,1947.703771,-0.049118818,0.131474831,0.164271335,-182.3842491,0.010742479,-1.303934234,0.99725302,8.80E-04,2003.7524,1992.603,0.040908829,0.6,16.7726197,246,0.073581766,1,1.112567715,NA,NA,-0.823851258,HM,NA,0,4,0.6,0.6,0.038254603,2,0.5,1,0.05,0.041,60,CH4,20240729_CH4
51,HD3_F_NEE_29jul,-0.154995816,2005.991984,2003.977351,-0.009241436,0.116230495,0.148393556,-208.0479638,0.002672494,-1.724236231,0.93911663,4.45E-134,-0.24598061,2006.169154,2002.882867,-0.014666293,0.103979596,0.131063125,-260.3673816,0.013331159,-5.419597398,0.952506996,0.004462875,2006.3005,2004.1168,0.045950227,0.6,16.77183277,219,0.015402393,1,1.587014519,NA,Intercept (LM),-0.24598061,HM,Intercept (LM),0,4,0.6,0.6,0.040544243,2,0.5,1,0.05,0.046,60,CH4,20240729_CH4
52,HD3_F_RE_29jul,-0.217419117,2007.591527,2005.468552,-0.012944969,0.131932954,0.161769876,-126.722771,0.004468021,-2.055026802,0.935201147,5.44E-99,-0.217977468,2007.592503,1708.088593,-0.012978213,0.132177068,0.162067079,-124.0161209,0.01790469,-8.21400953,0.934965013,4.33E-05,2007.3374,2005.2294,0.061075077,0.6,16.7956462,165,0.021574948,1,1.002568086,NA,NA,-0.217977468,HM,AICc | Intercept,1,3,0.6,0.6,0.046709937,2,0.5,1,0.05,0.061,60,CH4,20240729_CH4
53,HD4_C_NEE_29jul,-0.405198167,2005.628373,2001.459486,-0.024097616,0.128084115,0.158826758,-140.3677676,0.004054165,-1.000538734,0.982974508,2.79E-154,-0.406944446,2005.631592,1611.738016,-0.024201469,0.128799207,0.159808115,-136.1286548,0.016338839,-4.015004749,0.982766121,6.14E-05,2005.6215,2001.3064,0.057982294,0.6,16.81486538,174,0.040162693,1,1.004309691,NA,NA,-0.406944446,HM,AICc,1,3,0.6,0.6,0.045485883,2,0.5,1,0.05,0.058,60,CH4,20240729_CH4
54,HD4_C_RE_29jul,-0.433011238,2007.231722,2000.204953,-0.025833708,0.216201638,0.260689673,46.77384268,0.003368081,-0.777827545,0.983809039,6.73E-245,-0.591751625,2007.633143,1992.74484,-0.035304254,0.155713314,0.191490136,-119.6040693,0.012483342,-2.109557719,0.991263896,0.002371274,2007.3475,2000.811,0.036838422,0.6,16.76148222,273,0.04305618,1,1.366596458,NA,NA,-0.591751625,HM,NA,0,4,0.6,0.6,0.036313652,2,0.5,1,0.05,0.037,60,CH4,20240729_CH4
55,HD4_F_NEE_29jul,-0.131491581,2001.044915,1999.748815,-0.00780783,0.142806624,0.173117107,-105.6921475,0.00470812,-3.580549004,0.824340684,2.01E-64,-0.131575212,2001.045098,1647.20669,-0.007812796,0.142929524,0.173247642,-103.340722,0.018862725,-14.33607775,0.824078439,2.21E-05,2000.6262,1999.5555,0.06050655,0.6,16.84098971,167,0.01301305,1,1.00063602,NA,NA,-0.131575212,HM,AICc | Intercept,1,3,0.6,0.6,0.046429394,2,0.5,1,0.05,0.061,60,CH4,20240729_CH4
56,HD4_F_RE_29jul,-0.190818668,2003.43396,2001.201869,-0.011388217,0.098832441,0.119510791,-271.8072179,0.002521651,-1.321490637,0.966898994,1.70E-146,-0.222349973,2003.493248,1995.121605,-0.013270031,0.09759504,0.116538698,-279.6454497,0.011004142,-4.949018754,0.968524889,0.001585117,2003.6238,2001.2344,0.05103289,0.6,16.75579876,197,0.018980361,1,1.165242249,NA,NA,-0.222349973,HM,NA,0,4,0.6,0.6,0.04274823,2,0.5,1,0.05,0.051,60,CH4,20240729_CH4
57,HG1_C_NEE_29jul,-0.85471234,2005.835413,2000.857936,-0.050790585,0.102381757,0.121005544,-130.9574847,0.00723492,-0.846474293,0.993026583,1.26E-106,-0.949453489,2005.924502,1979.908819,-0.056420501,0.095376959,0.114002524,-140.588508,0.029364894,-3.092820651,0.99381038,0.002168711,2005.7736,2000.9192,0.101988878,0.6,16.82816488,99,0.084650975,1,1.110845655,NA,NA,-0.949453489,HM,NA,0,4,0.6,0.6,0.060302269,2,0.5,1,0.05,0.1,60,CH4,20240729_CH4
58,HG1_C_RE_29jul,-0.852963192,2011.225713,1997.592729,-0.050869345,0.14362042,0.178981797,-156.1339933,0.002365205,-0.277292696,0.997943537,0,-0.863439881,2011.254125,1474.722936,-0.051494158,0.147986641,0.183330273,-141.1582525,0.009768118,-1.131302629,0.997843556,9.60E-05,2011.062,1997.5067,0.03740013,0.6,16.76772503,269,0.084782242,1,1.012282698,NA,NA,-0.863439881,HM,AICc,1,3,0.6,0.6,0.036582646,2,0.5,1,0.05,0.037,60,CH4,20240729_CH4
